企業名,店コード,店名,実績期間FROM,実績期間TO,ゴンドラコード,ゴンドラ名,総売上金額合計,定番売上金額合計,定番売上金額,定番10CM当り売上,総売上金額,定番荒利金額,総荒利金額
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7801,007801      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7802,007802      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7803,007803      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7804,007804      ,346778842,300133873,56469,50,56469,23044,23044
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7806,007806      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7807,007807      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7808,007808      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7809,007809      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7811,007811      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7812,007812      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7813,007813      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7814,007814      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7815,007815      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7816,007816      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7817,007817      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7818,007818      ,346778842,300133873,59503,50,59503,19154,19154
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7819,007819      ,346778842,300133873,35640,30,35640,9540,9540
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7820,007820      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7821,007821      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7822,007822      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7824,007824      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7825,007825      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7826,007826      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7827,007827      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7831,007831      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7833,007833      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7834,007834      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7836,007836      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7838,007838      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,7839,007839      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,8001,008001      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,8002,008002      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,8003,008003      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,8004,008004      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,8009,008009      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,8012,008012      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,8014,008014      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,8016,008016      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,8018,008018      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,8020,008020      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,8022,008022      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,8028,008028      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,8030,008030      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,8034,008034      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,8039,008039      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,8400,008400      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,8401,008401      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,8414,008414      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,8418,パン非定番,346778842,300133873,188626,210,188626,35345,35345
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,8901,008901      ,346778842,300133873,1265249,1260,1265249,303731,303731
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9020,009020      ,346778842,300133873,325709,320,460672,70112,89958
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9025,009025      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9029,009029      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9100,009100      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9108,009108      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9112,009112      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9115,009115      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9116,009116      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9117,009117      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9118,009118      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9122,009122      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9125,009125      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9126,009126      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9127,009127      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9128,009128      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9132,009132      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9138,009138      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9233,009233      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9300,009300      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9301,009301      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9317,009317      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9327,009327      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9337,009337      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9415,009415      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9425,009425      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9518,009518      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9601,009601      ,346778842,300133873,2,0,2,-9,-9
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9680,009680      ,346778842,300133873,8244,0,8244,1679,1679
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9690,009690      ,346778842,300133873,720,0,720,-60,-60
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9701,009701      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9814,009814      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9832,009832      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9850,009850      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9853,009853      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9900,009900      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9901,009901      ,346778842,300133873,0,0,0,0,0
株式会社マルエーうちや　　　,5,泉　　　　　　　　　,20251201,20260228,9927,009927      ,346778842,300133873,0,0,0,0,0
